RecordID	Date	Stateroutestop	Station	SurvType	TreeSpecies	LeafArea_pixels	RefArea_pixels	MeasuredFrom	RefType	RefArea_cm2	SpatialUncertainty	Notes	DataEntry
222.00	5/23/2011 0:00:00	6390644.00	R	V	RHMA	816380.00	8409151.00	trace	8.5x11sheet	603.22			AF
223.00	6/26/2011 0:00:00	6390644.00	R	V	RHMA	749227.00	8409151.00	trace	8.5x11sheet	603.22			AF
224.00	5/28/2010 0:00:00	6391006.00	3a	V	RHOD	933225.00	8409151.00	trace	8.5x11sheet	603.22			
225.00	5/28/2010 0:00:00	6391006.00	3b	V	CARY	581162.00	8409151.00	trace	8.5x11sheet	603.22			
226.00	5/28/2011 0:00:00	6391006.00	A	V	CACA	332392.00	8409151.00	trace	8.5x11sheet	603.22			AF
227.00	6/15/2011 0:00:00	6391006.00	A	V	KALA	271454.00	8409151.00	trace	8.5x11sheet	603.22			AF
228.00	6/24/2011 0:00:00	6391006.00	A	V	KALA	278767.00	8409151.00	trace	8.5x11sheet	603.22			AF
229.00	5/28/2011 0:00:00	6391006.00	B	V	ACRU	912121.00	8409151.00	trace	8.5x11sheet	603.22			AF
230.00	6/15/2011 0:00:00	6391006.00	B	V	ACRU	741255.00	8409151.00	trace	8.5x11sheet	603.22			AF
231.00	6/24/2011 0:00:00	6391006.00	B	V	ACRU	643494.00	8409151.00	trace	8.5x11sheet	603.22			AF
232.00	5/28/2011 0:00:00	6391006.00	C	V	ACRU	765398.00	8409151.00	trace	8.5x11sheet	603.22			AF
233.00	6/15/2011 0:00:00	6391006.00	C	V	ACRU	1317294.00	8409151.00	trace	8.5x11sheet	603.22			AF
234.00	6/24/2011 0:00:00	6391006.00	C	V	ACRU	781485.00	8409151.00	trace	8.5x11sheet	603.22			AF
235.00	5/28/2011 0:00:00	6391006.00	D	V	KALA	314644.00	8409151.00	trace	8.5x11sheet	603.22			AF
236.00	6/15/2011 0:00:00	6391006.00	D	V	KALA	248309.00	8409151.00	trace	8.5x11sheet	603.22			AF
237.00	6/24/2011 0:00:00	6391006.00	D	V	KALA	330798.00	8409151.00	trace	8.5x11sheet	603.22			AF
238.00	5/21/2011 0:00:00	6391006.00	E	V	RHMA	735348.00	8409151.00	trace	8.5x11sheet	603.22			AF
239.00	5/28/2011 0:00:00	6391006.00	E	V	RHMA	884285.00	8409151.00	trace	8.5x11sheet	603.22			AF
240.00	6/15/2011 0:00:00	6391006.00	E	V	RHMA	837160.00	8409151.00	trace	8.5x11sheet	603.22			AF
241.00	6/15/2011 0:00:00	6391006.00	E	V	RHMA	744966.00	8409151.00	trace	8.5x11sheet	603.22			AF
242.00	6/24/2011 0:00:00	6391006.00	E	V	RHMA	596102.00	8409151.00	trace	8.5x11sheet	603.22			AF
243.00	5/21/2011 0:00:00	6391006.00	F	V	RHMA	760534.00	8409151.00	trace	8.5x11sheet	603.22			AF
244.00	5/21/2011 0:00:00	6391006.00	G	V	QUMO	744870.00	8409151.00	trace	8.5x11sheet	603.22			AF
245.00	5/28/2011 0:00:00	6391006.00	G	V	KALA	181149.00	8409151.00	trace	8.5x11sheet	603.22			AF
246.00	6/15/2011 0:00:00	6391006.00	G	V	KALA	170871.00	8409151.00	trace	8.5x11sheet	603.22			AF
247.00	6/24/2011 0:00:00	6391006.00	G	V	KALA	293366.00	8409151.00	trace	8.5x11sheet	603.22			AF
248.00	5/21/2011 0:00:00	6391006.00	H	V	KALA	250979.00	8409151.00	trace	8.5x11sheet	603.22			AF
249.00	5/28/2011 0:00:00	6391006.00	H	V	KALA	837160.00	8409151.00	trace	8.5x11sheet	603.22			AF
250.00	6/15/2011 0:00:00	6391006.00	H	V	KALA	159488.00	8409151.00	trace	8.5x11sheet	603.22			AF
251.00	6/24/2011 0:00:00	6391006.00	H	V	KALA	216887.00	8409151.00	trace	8.5x11sheet	603.22			AF
252.00	5/28/2011 0:00:00	6391006.00	I	V	KALA	1512844.00	8409151.00	trace	8.5x11sheet	603.22			AF
253.00	6/15/2011 0:00:00	6391006.00	I	V	KALA	247497.00	8409151.00	trace	8.5x11sheet	603.22			AF
254.00	6/24/2011 0:00:00	6391006.00	I	V	KALA	117592.00	8409151.00	trace	8.5x11sheet	603.22			AF
255.00	5/28/2011 0:00:00	6391006.00	J	V	KALA	166911.00	8409151.00	trace	8.5x11sheet	603.22			AF
256.00	6/6/2011 0:00:00	6391006.00	J	V	SAAL	1512844.00	8409151.00	trace	8.5x11sheet	603.22			AF
257.00	6/15/2011 0:00:00	6391006.00	J	V	KALA	191883.00	8409151.00	trace	8.5x11sheet	603.22			AF
258.00	6/24/2011 0:00:00	6391006.00	J	V	KALA	213420.00	8409151.00	trace	8.5x11sheet	603.22			AF
259.00	5/21/2011 0:00:00	6391006.00	K	V	ACRU	908710.00	8409151.00	trace	8.5x11sheet	603.22			AF
260.00	6/6/2011 0:00:00	6391006.00	K	V	ACRU	1277644.00	8409151.00	trace	8.5x11sheet	603.22			AF
261.00	6/24/2011 0:00:00	6391006.00	K	V	KALA	269693.00	8409151.00	trace	8.5x11sheet	603.22			AF
262.00	5/28/2011 0:00:00	6391006.00	L	V	RHMA	790731.00	8409151.00	trace	8.5x11sheet	603.22			AF
263.00	6/6/2011 0:00:00	6391006.00	L	V	RHMA	1156239.00	8409151.00	trace	8.5x11sheet	603.22			AF
264.00	6/15/2011 0:00:00	6391006.00	L	V	KALA	151029.00	8409151.00	trace	8.5x11sheet	603.22			AF
265.00	6/15/2011 0:00:00	6391006.00	L	V	KALA	284060.00	8409151.00	trace	8.5x11sheet	603.22			AF
266.00	6/24/2011 0:00:00	6391006.00	L	V	KALA	162684.00	8409151.00	trace	8.5x11sheet	603.22			AF
267.00	5/28/2011 0:00:00	6391006.00	M	V	KALA	202772.00	8409151.00	trace	8.5x11sheet	603.22			AF
268.00	6/15/2011 0:00:00	6391006.00	M	V	KALA	326410.00	8409151.00	trace	8.5x11sheet	603.22			AF
269.00	6/24/2011 0:00:00	6391006.00	M	V	KALA	235789.00	8409151.00	trace	8.5x11sheet	603.22			AF
270.00	5/21/2011 0:00:00	6391006.00	N	V	KALA	142943.00	8409151.00	trace	8.5x11sheet	603.22			AF
271.00	5/28/2011 0:00:00	6391006.00	N	V	KALA	236421.00	8409151.00	trace	8.5x11sheet	603.22			AF
272.00	6/15/2011 0:00:00	6391006.00	N	V		716537.00	8409151.00	trace	8.5x11sheet	603.22		no species	AF
273.00	5/21/2011 0:00:00	6391006.00	O	V	KALA	243501.00	8409151.00	trace	8.5x11sheet	603.22			AF
274.00	6/15/2011 0:00:00	6391006.00	O	V	KALA	292265.00	8409151.00	trace	8.5x11sheet	603.22			AF
275.00	6/24/2011 0:00:00	6391006.00	O	V	ACRU	799655.00	8409151.00	trace	8.5x11sheet	603.22			AF
276.00	6/24/2011 0:00:00	6391006.00	O	V	NYSY	559228.00	8409151.00	trace	8.5x11sheet	603.22			AF
277.00	5/21/2011 0:00:00	6391006.00	P	V	ACRU	972084.00	8409151.00	trace	8.5x11sheet	603.22			AF
278.00	5/28/2011 0:00:00	6391006.00	P	V	OXAR	780317.00	8409151.00	trace	8.5x11sheet	603.22			AF
279.00	6/15/2011 0:00:00	6391006.00	P	V	KALA	292976.00	8409151.00	trace	8.5x11sheet	603.22			AF
280.00	6/24/2011 0:00:00	6391006.00	P	V	KALA	194182.00	8409151.00	trace	8.5x11sheet	603.22			AF
281.00	5/28/2011 0:00:00	6391006.00	Q	V	KALA	286994.00	8409151.00	trace	8.5x11sheet	603.22			AF
282.00	6/15/2011 0:00:00	6391006.00	Q	V	KALA	313308.00	8409151.00	trace	8.5x11sheet	603.22			AF
283.00	6/24/2011 0:00:00	6391006.00	Q	V	KALA	166835.00	8409151.00	trace	8.5x11sheet	603.22			AF
284.00	5/21/2011 0:00:00	6391006.00		V	KALA	130204.00	8409151.00	trace	8.5x11sheet	603.22	999	no station number	AF
285.00	6/15/2011 0:00:00	6391006.00	R	V	KALA	252666.00	8409151.00	trace	8.5x11sheet	603.22			AF
286.00	6/24/2011 0:00:00	6391006.00	R	V	RHMA	882392.00	8409151.00	trace	8.5x11sheet	603.22			AF
287.00	5/18/2011 0:00:00	6391028.00	A	V	RHMA	1045628.00	8409151.00	trace	8.5x11sheet	603.22			AF
288.00	6/5/2011 0:00:00	6391028.00	A	V	RHMA	946017.00	8409151.00	trace	8.5x11sheet	603.22			AF
289.00	5/18/2011 0:00:00	6391028.00	B	V	RHMA	1017157.00	8409151.00	trace	8.5x11sheet	603.22			AF
290.00	6/5/2011 0:00:00	6391028.00	B	V	RHMA	913930.00	8409151.00	trace	8.5x11sheet	603.22			AF
291.00	5/18/2011 0:00:00	6391028.00	C	V	RHMA	1288285.00	8409151.00	trace	8.5x11sheet	603.22			AF
292.00	5/27/2011 0:00:00	6391028.00	C	V	RHMA	634449.00	8409151.00	trace	8.5x11sheet	603.22			AF
293.00	6/5/2011 0:00:00	6391028.00	C	V	RHMA	1044177.00	8409151.00	trace	8.5x11sheet	603.22			AF
294.00	5/18/2011 0:00:00	6391028.00	D	V	RHMA	734126.00	8409151.00	trace	8.5x11sheet	603.22			AF
295.00	6/5/2011 0:00:00	6391028.00	D	V	RHMA	682014.00	8409151.00	trace	8.5x11sheet	603.22			AF
296.00	5/18/2011 0:00:00	6391028.00	E	V	RHMA	698848.00	8409151.00	trace	8.5x11sheet	603.22			AF
297.00	6/5/2011 0:00:00	6391028.00	E	V	RHMA	866045.00	8409151.00	trace	8.5x11sheet	603.22			AF
298.00	6/14/2011 0:00:00	6391028.00	E	V	RHMA	944305.00	8409151.00	trace	8.5x11sheet	603.22			AF
299.00	5/18/2011 0:00:00	6391028.00	F	V	RHMA	833778.00	8409151.00	trace	8.5x11sheet	603.22			
300.00	6/5/2011 0:00:00	6391028.00	F	V	RHMA	865691.00	8409151.00	trace	8.5x11sheet	603.22			AF
301.00	5/18/2011 0:00:00	6391028.00	G	V	RHMA	771540.00	8409151.00	trace	8.5x11sheet	603.22			AF
302.00	5/27/2011 0:00:00	6391028.00	G	V	RHMA	631549.00	8409151.00	trace	8.5x11sheet	603.22			AF
303.00	6/5/2011 0:00:00	6391028.00	G	V	RHMA	985313.00	8409151.00	trace	8.5x11sheet	603.22			AF
304.00	6/14/2011 0:00:00	6391028.00	G	V	RHMA	930393.00	8409151.00	trace	8.5x11sheet	603.22			AF
305.00	5/18/2011 0:00:00	6391028.00	H	V	RHMA	1457426.00	8409151.00	trace	8.5x11sheet	603.22			AF
306.00	6/5/2011 0:00:00	6391028.00	H	V	RHMA	729993.00	8409151.00	trace	8.5x11sheet	603.22			AF
307.00	5/18/2011 0:00:00	6391028.00	I	V	CADE	1226266.00	8409151.00	trace	8.5x11sheet	603.22			AF
308.00	5/18/2011 0:00:00	6391028.00	I	V	HACA	568349.00	8409151.00	trace	8.5x11sheet	603.22			AF
309.00	5/27/2011 0:00:00	6391028.00	I	V	CADE	1145969.00	8409151.00	trace	8.5x11sheet	603.22			AF
310.00	6/5/2011 0:00:00	6391028.00	I	V	GAUR	605210.00	8409151.00	trace	8.5x11sheet	603.22			AF
311.00	5/27/2011 0:00:00	6391028.00	J	V	NYSY	662779.00	8409151.00	trace	8.5x11sheet	603.22			AF
312.00	6/5/2011 0:00:00	6391028.00	J	V	CADE	977043.00	8409151.00	trace	8.5x11sheet	603.22			AF
313.00	5/18/2011 0:00:00	6391028.00	K	V	HAVI	677600.00	8409151.00	trace	8.5x11sheet	603.22			AF
314.00	5/27/2011 0:00:00	6391028.00	K	V	HACA	763820.00	8409151.00	trace	8.5x11sheet	603.22			AF
315.00	6/5/2011 0:00:00	6391028.00	K	V	OXAR	168646.00	8409151.00	trace	8.5x11sheet	603.22			AF
316.00	6/14/2011 0:00:00	6391028.00	K	V	OXAR	762757.00	8409151.00	trace	8.5x11sheet	603.22			AF
317.00	5/18/2011 0:00:00	6391028.00	L	V	RHMA	911783.00	8409151.00	trace	8.5x11sheet	603.22			AF
318.00	5/27/2011 0:00:00	6391028.00	L	V	RHMA	1283060.00	8409151.00	trace	8.5x11sheet	603.22			AF
319.00	6/5/2011 0:00:00	6391028.00	L	V	RHMA	879855.00	8409151.00	trace	8.5x11sheet	603.22			AF
320.00	5/18/2011 0:00:00	6391028.00	M	V	RHMA	2019862.00	8409151.00	trace	8.5x11sheet	603.22			AF
321.00	5/27/2011 0:00:00	6391028.00	M	V	MAFR	491899.00	8409151.00	trace	8.5x11sheet	603.22			AF
322.00	5/18/2011 0:00:00	6391028.00	N	V	TIAM	1859966.00	8409151.00	trace	8.5x11sheet	603.22			AF
323.00	5/27/2011 0:00:00	6391028.00	N	V	MAFR	1229313.00	8409151.00	trace	8.5x11sheet	603.22			AF
324.00	5/18/2011 0:00:00	6391028.00	O	V	MAFR	1793259.00	8409151.00	trace	8.5x11sheet	603.22			AF
325.00	5/27/2011 0:00:00	6391028.00	O	V	HACA	630633.00	8409151.00	trace	8.5x11sheet	603.22			AF
326.00	6/5/2011 0:00:00	6391028.00	O	V	HAVI	879528.00	8409151.00	trace	8.5x11sheet	603.22			AF
327.00	5/18/2011 0:00:00	6391028.00	P	V	FRAM	873834.00	8409151.00	trace	8.5x11sheet	603.22			AF
328.00	6/5/2011 0:00:00	6391028.00	P	V	RHMA	752706.00	8409151.00	trace	8.5x11sheet	603.22			AF
329.00	5/18/2011 0:00:00	6391028.00	Q	V	HAVI	995418.00	8409151.00	trace	8.5x11sheet	603.22			AF
330.00	5/18/2011 0:00:00	6391028.00	R	V	RHMA	1007819.00	8409151.00	trace	8.5x11sheet	603.22			AF
331.00	5/27/2011 0:00:00	6391028.00	R	V	RHMA	539310.00	8409151.00	trace	8.5x11sheet	603.22			AF
332.00	6/5/2011 0:00:00	6391028.00	R	V	RHMA	876674.00	8409151.00	trace	8.5x11sheet	603.22			AF
333.00	5/27/2011 0:00:00	6391108.00	A	V	AEFL	673286.00	8409151.00	trace	8.5x11sheet	603.22			AF
334.00	5/20/2011 0:00:00	6391108.00	B	V	ACPE	1063992.00	8409151.00	trace	8.5x11sheet	603.22			AF
335.00	6/14/2011 0:00:00	6391108.00	B	V	COFL	428722.00	8409151.00	trace	8.5x11sheet	603.22			AF
336.00	5/20/2011 0:00:00	6391108.00	C	V	AEFL	629044.00	8409151.00	trace	8.5x11sheet	603.22			AF
337.00	5/27/2011 0:00:00	6391108.00	C	V	ACSA	744588.00	8409151.00	trace	8.5x11sheet	603.22			AF
338.00	6/14/2011 0:00:00	6391108.00	C	V	AEFL	568037.00	8409151.00	trace	8.5x11sheet	603.22			AF
339.00	5/20/2011 0:00:00	6391108.00	D	V	FAGR	1030612.00	8409151.00	trace	8.5x11sheet	603.22			AF
340.00	5/27/2011 0:00:00	6391108.00	D	V	ACSA	939428.00	8409151.00	trace	8.5x11sheet	603.22			AF
341.00	6/14/2011 0:00:00	6391108.00	D	V	AEFL	516068.00	8409151.00	trace	8.5x11sheet	603.22			AF
342.00	5/27/2011 0:00:00	6391108.00	E	V	ACPE	1577535.00	8409151.00	trace	8.5x11sheet	603.22			AF
343.00	5/27/2011 0:00:00	6391108.00	F	V	ACPE	2223060.00	8409151.00	trace	8.5x11sheet	603.22			AF
344.00	6/14/2011 0:00:00	6391108.00	F	V	ACRU	738339.00	8409151.00	trace	8.5x11sheet	603.22		no species (looks like acru)	AF
345.00	6/14/2011 0:00:00	6391108.00	F	V	FAGR	562339.00	8409151.00	trace	8.5x11sheet	603.22			AF
346.00	5/20/2011 0:00:00	6391108.00	G	V	RHMA	1106637.00	8409151.00	trace	8.5x11sheet	603.22			AF
347.00	5/27/2011 0:00:00	6391108.00	G	V	RHMA	829274.00	8409151.00	trace	8.5x11sheet	603.22			AF
348.00	6/14/2011 0:00:00	6391108.00	G	V	ACRU	621797.00	8409151.00	trace	8.5x11sheet	603.22			AF
349.00	5/20/2011 0:00:00	6391108.00	H	V	AEFL	835347.00	8409151.00	trace	8.5x11sheet	603.22			AF
350.00	5/27/2011 0:00:00	6391108.00	H	V	ACRU	831728.00	8409151.00	trace	8.5x11sheet	603.22			AF
351.00	6/5/2011 0:00:00	6391108.00	H	V	RHMA	568946.00	8409151.00	trace	8.5x11sheet	603.22			AF
352.00	6/14/2011 0:00:00	6391108.00	H	V	BEAL	362209.00	8409151.00	trace	8.5x11sheet	603.22			AF
353.00	6/14/2011 0:00:00	6391108.00	H	V	RHMA	683066.00	8409151.00	trace	8.5x11sheet	603.22			AF
354.00	6/14/2011 0:00:00	6391108.00	H	V	AEFL	683784.00	8409151.00	trace	8.5x11sheet	603.22			AF
355.00	5/27/2011 0:00:00	6391108.00	I	V	BEAL	469798.00	8409151.00	trace	8.5x11sheet	603.22			AF
356.00	6/14/2011 0:00:00	6391108.00	I	V	AEFL	513463.00	8409151.00	trace	8.5x11sheet	603.22			AF
357.00	6/14/2011 0:00:00	6391108.00	I	V	BEAL	247814.00	8409151.00	trace	8.5x11sheet	603.22			AF
358.00	5/20/2011 0:00:00	6391108.00	J	V	RHMA	1179516.00	8409151.00	trace	8.5x11sheet	603.22			AF
359.00	6/5/2011 0:00:00	6391108.00	J	V	RHMA	1064517.00	8409151.00	trace	8.5x11sheet	603.22			AF
360.00	6/5/2011 0:00:00	6391108.00	J	V	RHMA	1006274.00	8409151.00	trace	8.5x11sheet	603.22			AF
361.00	6/14/2011 0:00:00	6391108.00	J	V	RHMA	726459.00	8409151.00	trace	8.5x11sheet	603.22			AF
362.00	6/14/2011 0:00:00	6391108.00	J	V	RHMA	724460.00	8409151.00	trace	8.5x11sheet	603.22			AF
363.00	5/20/2011 0:00:00	6391108.00	K	V	RHMA	641197.00	8409151.00	trace	8.5x11sheet	603.22			AF
364.00	6/5/2011 0:00:00	6391108.00	K	V	RHMA	855331.00	8409151.00	trace	8.5x11sheet	603.22			AF
365.00	6/14/2011 0:00:00	6391108.00	K	V	RHMA	677751.00	8409151.00	trace	8.5x11sheet	603.22			AF
366.00	6/14/2011 0:00:00	6391108.00	K	V	RHMA	736559.00	8409151.00	trace	8.5x11sheet	603.22			AF
367.00	6/23/2011 0:00:00	6391108.00	K	V	RHMA	953868.00	8409151.00	trace	8.5x11sheet	603.22			AF
368.00	5/20/2011 0:00:00	6391108.00	L	V	RHMA	735050.00	8409151.00	trace	8.5x11sheet	603.22			AF
369.00	5/27/2011 0:00:00	6391108.00	L	V	RHMA	706400.00	8409151.00	trace	8.5x11sheet	603.22			AF
370.00	6/14/2011 0:00:00	6391108.00	L	V	PYPU	260796.00	8409151.00	trace	8.5x11sheet	603.22			AF
371.00	6/23/2011 0:00:00	6391108.00	L	V	RHMA	785553.00	8409151.00	trace	8.5x11sheet	603.22			AF
372.00	5/20/2011 0:00:00	6391108.00	M	V	RHMA	855192.00	8409151.00	trace	8.5x11sheet	603.22			AF
373.00	5/27/2011 0:00:00	6391108.00	M	V	RHMA	811460.00	8409151.00	trace	8.5x11sheet	603.22			AF
374.00	6/14/2011 0:00:00	6391108.00	M	V	RHMA	792502.00	8409151.00	trace	8.5x11sheet	603.22			AF
375.00	5/20/2011 0:00:00	6391108.00	N	V	RHMA	783939.00	8409151.00	trace	8.5x11sheet	603.22			AF
376.00	5/27/2011 0:00:00	6391108.00	N	V	RHMA	1399662.00	8409151.00	trace	8.5x11sheet	603.22			AF
377.00	6/14/2011 0:00:00	6391108.00	N	V	RHMA	807950.00	8409151.00	trace	8.5x11sheet	603.22			AF
378.00	5/20/2011 0:00:00	6391108.00	O	V	BEAL	339072.00	8409151.00	trace	8.5x11sheet	603.22			AF
379.00	5/27/2011 0:00:00	6391108.00	O	V	RHMA	921731.00	8409151.00	trace	8.5x11sheet	603.22			AF
380.00	6/14/2011 0:00:00	6391108.00	O	V	BEAL	364919.00	8409151.00	trace	8.5x11sheet	603.22			AF
381.00	5/20/2011 0:00:00	6391108.00	P	V	RHMA	1213249.00	8409151.00	trace	8.5x11sheet	603.22			AF
382.00	5/27/2011 0:00:00	6391108.00	P	V	RHMA	563716.00	8409151.00	trace	8.5x11sheet	603.22			AF
383.00	6/14/2011 0:00:00	6391108.00	P	V	ACRU	635373.00	8409151.00	trace	8.5x11sheet	603.22			AF
384.00	5/20/2011 0:00:00	6391108.00	Q	V	RHMA	1001958.00	8409151.00	trace	8.5x11sheet	603.22			AF
385.00	5/27/2011 0:00:00	6391108.00	Q	V	RHMA	1034629.00	8409151.00	trace	8.5x11sheet	603.22			AF
386.00	6/14/2011 0:00:00	6391108.00	Q	V	RHMA	921006.00	8409151.00	trace	8.5x11sheet	603.22			AF
387.00	5/20/2011 0:00:00	6391108.00	R	V	RHMA	970924.00	8409151.00	trace	8.5x11sheet	603.22			AF
388.00	5/27/2011 0:00:00	6391108.00	R	V	RHMA	722941.00	8409151.00	trace	8.5x11sheet	603.22			AF
389.00	6/14/2011 0:00:00	6391108.00	R	V	RHMA	866235.00	8409151.00	trace	8.5x11sheet	603.22			AF
390.00	5/27/2011 0:00:00	6391138.00	B	V	ACRU	920789.00	8409151.00	trace	8.5x11sheet	603.22			AF
391.00	6/2/2010 0:00:00	8204206.00	3A	V	RHOD	716773.00	8409151.00	trace	8.5x11sheet	603.22			AO
392.00	6/2/2010 0:00:00	8204206.00	3a	V	RHOD	722961.00	8409151.00	trace	8.5x11sheet	603.22			AF
393.00	6/2/2010 0:00:00	8204206.00	3B	V	RHOD	714876.00	8409151.00	trace	8.5x11sheet	603.22			AO
394.00	6/2/2010 0:00:00	8204206.00	3b	V	RHOD	715420.00	8409151.00	trace	8.5x11sheet	603.22			AF
395.00	6/4/2010 0:00:00	8290339.00	1a	V	QUMO	948077.00	8409151.00	trace	8.5x11sheet	603.22			AF
396.00	6/4/2011 0:00:00	8290339.00	1b	V		628045.00	8409151.00	trace	8.5x11sheet	603.22		*no species	AF
397.00	6/4/2010 0:00:00	8290339.00	2a	V	CADE	946302.00	8409151.00	trace	8.5x11sheet	603.22			AO
398.00	6/4/2010 0:00:00	8290339.00	2a	V	CADE	975597.00	8409151.00	trace	8.5x11sheet	603.22			AF
399.00	6/4/2010 0:00:00	8290339.00	2b	V	FAGR	493108.00	8409151.00	trace	8.5x11sheet	603.22			AO
400.00	6/4/2010 0:00:00	8290339.00	2b	V	FAGR	512661.00	8409151.00	trace	8.5x11sheet	603.22			AF
401.00	6/4/2010 0:00:00	8290339.00	2b	V	FAGR	513124.00	8409151.00	trace	8.5x11sheet	603.22			AF
402.00	6/13/2010 0:00:00	8290339.00	3a	V	BEAL	771056.00	8409151.00	trace	8.5x11sheet	603.22			AO
403.00	6/13/2010 0:00:00	8290339.00	3a	V	BEAL	883754.00	8409151.00	trace	8.5x11sheet	603.22			AF
404.00	6/13/2010 0:00:00	8290339.00	3b	V	CADE	791046.00	8409151.00	trace	8.5x11sheet	603.22			AO
405.00	6/13/2010 0:00:00	8290339.00	3b	V	CADE	931968.00	8409151.00	trace	8.5x11sheet	603.22			AF
406.00	6/13/2010 0:00:00	8290339.00	3b	V	CADE	932098.00	8409151.00	trace	8.5x11sheet	603.22			AF
407.00	6/4/2010 0:00:00	8290339.00	4a	V	UNID	364009.00	8409151.00	trace	8.5x11sheet	603.22			AF
408.00		8290339.00	4a	V	ACPE	838078.00	8409151.00	trace	8.5x11sheet	603.22		* no date	AO
409.00		8290339.00	4a	V	CADE	924513.00	8409151.00	trace	8.5x11sheet	603.22		no date	AF
410.00	6/4/2010 0:00:00	8290339.00	4b	V	CADE	1014671.00	8409151.00	trace	8.5x11sheet	603.22			AF
411.00		8290339.00	4b	V	CADE	1128330.00	8409151.00	trace	8.5x11sheet	603.22		* no date	AO
412.00		8290339.00	4b	V	ACPE	1321685.00	8409151.00	trace	8.5x11sheet	603.22		no date	AF
413.00	5/22/2011 0:00:00	8290339.00	A	V	COFL	265612.00	8409151.00	trace	8.5x11sheet	603.22			AF
414.00	5/29/2011 0:00:00	8290339.00	A	V	TIAM	1317050.00	8409151.00	trace	8.5x11sheet	603.22			AF
415.00	6/16/2011 0:00:00	8290339.00	A	V	CADE	1341019.00	8409151.00	trace	8.5x11sheet	603.22			AF
416.00	6/25/2011 0:00:00	8290339.00	A	V	COFL	384504.00	8409151.00	trace	8.5x11sheet	603.22			AF
417.00	5/27/2011 0:00:00	8290339.00	B	V	HACA	583026.00	8409151.00	trace	8.5x11sheet	603.22			AF
418.00	5/29/2011 0:00:00	8290339.00	B	V	HACA	439100.00	8409151.00	trace	8.5x11sheet	603.22			AF
419.00	6/16/2011 0:00:00	8290339.00	B	V	HACA	721134.00	8409151.00	trace	8.5x11sheet	603.22			AF
420.00	6/25/2011 0:00:00	8290339.00	B	V	HACA	507923.00	8409151.00	trace	8.5x11sheet	603.22			AF
421.00	5/27/2011 0:00:00	8290339.00	C	V	ACSA	728617.00	8409151.00	trace	8.5x11sheet	603.22			AF
422.00	6/16/2011 0:00:00	8290339.00	C	V	HACA	652052.00	8409151.00	trace	8.5x11sheet	603.22			AF
423.00	6/25/2011 0:00:00	8290339.00	C	V	ACSA	583741.00	8409151.00	trace	8.5x11sheet	603.22			AF
424.00	5/22/2011 0:00:00	8290339.00	D	V	BEAL	628985.00	8409151.00	trace	8.5x11sheet	603.22			AF
425.00	5/29/2011 0:00:00	8290339.00	D	V	BEAL	465386.00	8409151.00	trace	8.5x11sheet	603.22			AF
426.00	6/25/2011 0:00:00	8290339.00	D	V	BEAL	594080.00	8409151.00	trace	8.5x11sheet	603.22			AF
427.00	5/22/2011 0:00:00	8290339.00	E	V	HACA	394528.00	8409151.00	trace	8.5x11sheet	603.22			AF
428.00	5/29/2011 0:00:00	8290339.00	E	V	HACA	499710.00	8409151.00	trace	8.5x11sheet	603.22			AF
429.00	5/29/2011 0:00:00	8290339.00	E	V	HACA	298175.00	8409151.00	trace	8.5x11sheet	603.22			AF
430.00	5/29/2011 0:00:00	8290339.00	E	V	ACSA	714114.00	8409151.00	trace	8.5x11sheet	603.22			AF
431.00	6/16/2011 0:00:00	8290339.00	E	V	BEAL	862587.00	8409151.00	trace	8.5x11sheet	603.22			AF
432.00	6/16/2011 0:00:00	8290339.00	E	V	BEAL	407149.00	8409151.00	trace	8.5x11sheet	603.22			AF
433.00	6/25/2011 0:00:00	8290339.00	E	V	HACA	634556.00	8409151.00	trace	8.5x11sheet	603.22			AF
434.00	5/22/2011 0:00:00	8290339.00	F	V	HACA	543011.00	8409151.00	trace	8.5x11sheet	603.22			AF
435.00	6/16/2011 0:00:00	8290339.00	F	V	HACA	553438.00	8409151.00	trace	8.5x11sheet	603.22			AF
436.00	6/25/2011 0:00:00	8290339.00	F	V	HACA	837691.00	8409151.00	trace	8.5x11sheet	603.22			AF
437.00	5/22/2011 0:00:00	8290339.00	G	V		834906.00	8409151.00	trace	8.5x11sheet	603.22		vegr	AF
438.00	5/29/2011 0:00:00	8290339.00	G	V	ACPE	1280627.00	8409151.00	trace	8.5x11sheet	603.22			AF
439.00	6/7/2011 0:00:00	8290339.00	G	V	ACPE	2760333.00	8409151.00	trace	8.5x11sheet	603.22			AF
440.00	6/25/2011 0:00:00	8290339.00	G	V	FAGR	507132.00	8409151.00	trace	8.5x11sheet	603.22			AF
441.00	5/22/2011 0:00:00	8290339.00	H	V		1021800.00	8409151.00	trace	8.5x11sheet	603.22		vegr	AF
442.00	5/29/2011 0:00:00	8290339.00	H	V	FAGR	437786.00	8409151.00	trace	8.5x11sheet	603.22			AF
443.00	6/25/2011 0:00:00	8290339.00	H	V	FAGR	575531.00	8409151.00	trace	8.5x11sheet	603.22			AF
444.00	5/22/2011 0:00:00	8290339.00	I	V	ACPE	1292430.00	8409151.00	trace	8.5x11sheet	603.22			AF
445.00	5/22/2011 0:00:00	8290339.00	I	V		522333.00	8409151.00	trace	8.5x11sheet	603.22		vegr	AF
