RecordID	Date	Site	Station	SurvType	TreeSpecies	LeafArea_pixels	RefArea_pixels	MeasuredFrom	RefType	RefArea_cm2	SpatialUncertainty	Notes	DataEntry							
281	5/28/2011	6391006	Q	V	KALA	286994	8409151	trace	8.5x11sheet	603.22			AF							
282	6/15/2011	6391006	Q	V	KALA	313308	8409151	trace	8.5x11sheet	603.22			AF							
283	6/24/2011	6391006	Q	V	KALA	166835	8409151	trace	8.5x11sheet	603.22			AF							
284	5/21/2011	6391006		V	KALA	130204	8409151	trace	8.5x11sheet	603.22	999	no station number	AF							
285	6/15/2011	6391006	R	V	KALA	252666	8409151	trace	8.5x11sheet	603.22			AF							
286	6/24/2011	6391006	R	V	RHMA	882392	8409151	trace	8.5x11sheet	603.22			AF							
287	5/18/2011	6391028	A	V	RHMA	1045628	8409151	trace	8.5x11sheet	603.22			AF							
288	6/5/2011	6391028	A	V	RHMA	946017	8409151	trace	8.5x11sheet	603.22			AF							
289	5/18/2011	6391028	B	V	RHMA	1017157	8409151	trace	8.5x11sheet	603.22			AF							
290	6/5/2011	6391028	B	V	RHMA	913930	8409151	trace	8.5x11sheet	603.22			AF							
291	5/18/2011	6391028	C	V	RHMA	1288285	8409151	trace	8.5x11sheet	603.22			AF							
292	5/27/2011	6391028	C	V	RHMA	634449	8409151	trace	8.5x11sheet	603.22			AF							
293	6/5/2011	6391028	C	V	RHMA	1044177	8409151	trace	8.5x11sheet	603.22			AF							
294	5/18/2011	6391028	D	V	RHMA	734126	8409151	trace	8.5x11sheet	603.22			AF							
295	6/5/2011	6391028	D	V	RHMA	682014	8409151	trace	8.5x11sheet	603.22			AF							
296	5/18/2011	6391028	E	V	RHMA	698848	8409151	trace	8.5x11sheet	603.22			AF							
297	6/5/2011	6391028	E	V	RHMA	866045	8409151	trace	8.5x11sheet	603.22			AF							
298	6/14/2011	6391028	E	V	RHMA	944305	8409151	trace	8.5x11sheet	603.22			AF							
299	5/18/2011	6391028	F	V	RHMA	833778	8409151	trace	8.5x11sheet	603.22										
300	6/5/2011	6391028	F	V	RHMA	865691	8409151	trace	8.5x11sheet	603.22			AF							
301	5/18/2011	6391028	G	V	RHMA	771540	8409151	trace	8.5x11sheet	603.22			AF							
302	5/27/2011	6391028	G	V	RHMA	631549	8409151	trace	8.5x11sheet	603.22			AF							
303	6/5/2011	6391028	G	V	RHMA	985313	8409151	trace	8.5x11sheet	603.22			AF							
304	6/14/2011	6391028	G	V	RHMA	930393	8409151	trace	8.5x11sheet	603.22			AF							
305	5/18/2011	6391028	H	V	RHMA	1457426	8409151	trace	8.5x11sheet	603.22			AF							
306	6/5/2011	6391028	H	V	RHMA	729993	8409151	trace	8.5x11sheet	603.22			AF							
307	5/18/2011	6391028	I	V	CADE	1226266	8409151	trace	8.5x11sheet	603.22			AF							
308	5/18/2011	6391028	I	V	HACA	568349	8409151	trace	8.5x11sheet	603.22			AF							
309	5/27/2011	6391028	I	V	CADE	1145969	8409151	trace	8.5x11sheet	603.22			AF							
310	6/5/2011	6391028	I	V	GAUR	605210	8409151	trace	8.5x11sheet	603.22			AF							
311	5/27/2011	6391028	J	V	NYSY	662779	8409151	trace	8.5x11sheet	603.22			AF							
312	6/5/2011	6391028	J	V	CADE	977043	8409151	trace	8.5x11sheet	603.22			AF							
313	5/18/2011	6391028	K	V	HAVI	677600	8409151	trace	8.5x11sheet	603.22			AF							
314	5/27/2011	6391028	K	V	HACA	763820	8409151	trace	8.5x11sheet	603.22			AF							
315	6/5/2011	6391028	K	V	OXAR	168646	8409151	trace	8.5x11sheet	603.22			AF							
316	6/14/2011	6391028	K	V	OXAR	762757	8409151	trace	8.5x11sheet	603.22			AF							
317	5/18/2011	6391028	L	V	RHMA	911783	8409151	trace	8.5x11sheet	603.22			AF							
318	5/27/2011	6391028	L	V	RHMA	1283060	8409151	trace	8.5x11sheet	603.22			AF							
319	6/5/2011	6391028	L	V	RHMA	879855	8409151	trace	8.5x11sheet	603.22			AF							
320	5/18/2011	6391028	M	V	RHMA	2019862	8409151	trace	8.5x11sheet	603.22			AF							
321	5/27/2011	6391028	M	V	MAFR	491899	8409151	trace	8.5x11sheet	603.22			AF							
322	5/18/2011	6391028	N	V	TIAM	1859966	8409151	trace	8.5x11sheet	603.22			AF							
323	5/27/2011	6391028	N	V	MAFR	1229313	8409151	trace	8.5x11sheet	603.22			AF							
324	5/18/2011	6391028	O	V	MAFR	1793259	8409151	trace	8.5x11sheet	603.22			AF							
325	5/27/2011	6391028	O	V	HACA	630633	8409151	trace	8.5x11sheet	603.22			AF							
326	6/5/2011	6391028	O	V	HAVI	879528	8409151	trace	8.5x11sheet	603.22			AF							
327	5/18/2011	6391028	P	V	FRAM	873834	8409151	trace	8.5x11sheet	603.22			AF							
328	6/5/2011	6391028	P	V	RHMA	752706	8409151	trace	8.5x11sheet	603.22			AF							
329	5/18/2011	6391028	Q	V	HAVI	995418	8409151	trace	8.5x11sheet	603.22			AF							
330	5/18/2011	6391028	R	V	RHMA	1007819	8409151	trace	8.5x11sheet	603.22			AF							
331	5/27/2011	6391028	R	V	RHMA	539310	8409151	trace	8.5x11sheet	603.22			AF							
332	6/5/2011	6391028	R	V	RHMA	876674	8409151	trace	8.5x11sheet	603.22			AF							
333	5/27/2011	6391108	A	V	AEFL	673286	8409151	trace	8.5x11sheet	603.22			AF							
334	5/20/2011	6391108	B	V	ACPE	1063992	8409151	trace	8.5x11sheet	603.22			AF							
335	6/14/2011	6391108	B	V	COFL	428722	8409151	trace	8.5x11sheet	603.22			AF							
336	5/20/2011	6391108	C	V	AEFL	629044	8409151	trace	8.5x11sheet	603.22			AF							
337	5/27/2011	6391108	C	V	ACSA	744588	8409151	trace	8.5x11sheet	603.22			AF							
338	6/14/2011	6391108	C	V	AEFL	568037	8409151	trace	8.5x11sheet	603.22			AF							
339	5/20/2011	6391108	D	V	FAGR	1030612	8409151	trace	8.5x11sheet	603.22			AF							
340	5/27/2011	6391108	D	V	ACSA	939428	8409151	trace	8.5x11sheet	603.22			AF							
341	6/14/2011	6391108	D	V	AEFL	516068	8409151	trace	8.5x11sheet	603.22			AF							
342	5/27/2011	6391108	E	V	ACPE	1577535	8409151	trace	8.5x11sheet	603.22			AF							
343	5/27/2011	6391108	F	V	ACPE	2223060	8409151	trace	8.5x11sheet	603.22			AF							
344	6/14/2011	6391108	F	V	ACRU	738339	8409151	trace	8.5x11sheet	603.22		no species (looks like acru)	AF							
345	6/14/2011	6391108	F	V	FAGR	562339	8409151	trace	8.5x11sheet	603.22			AF							
346	5/20/2011	6391108	G	V	RHMA	1106637	8409151	trace	8.5x11sheet	603.22			AF							
347	5/27/2011	6391108	G	V	RHMA	829274	8409151	trace	8.5x11sheet	603.22			AF							
348	6/14/2011	6391108	G	V	ACRU	621797	8409151	trace	8.5x11sheet	603.22			AF							
349	5/20/2011	6391108	H	V	AEFL	835347	8409151	trace	8.5x11sheet	603.22			AF							
350	5/27/2011	6391108	H	V	ACRU	831728	8409151	trace	8.5x11sheet	603.22			AF							
351	6/5/2011	6391108	H	V	RHMA	568946	8409151	trace	8.5x11sheet	603.22			AF							
352	6/14/2011	6391108	H	V	BEAL	362209	8409151	trace	8.5x11sheet	603.22			AF							
353	6/14/2011	6391108	H	V	RHMA	683066	8409151	trace	8.5x11sheet	603.22			AF							
354	6/14/2011	6391108	H	V	AEFL	683784	8409151	trace	8.5x11sheet	603.22			AF							
355	5/27/2011	6391108	I	V	BEAL	469798	8409151	trace	8.5x11sheet	603.22			AF							
356	6/14/2011	6391108	I	V	AEFL	513463	8409151	trace	8.5x11sheet	603.22			AF							
357	6/14/2011	6391108	I	V	BEAL	247814	8409151	trace	8.5x11sheet	603.22			AF							
358	5/20/2011	6391108	J	V	RHMA	1179516	8409151	trace	8.5x11sheet	603.22			AF							
359	6/5/2011	6391108	J	V	RHMA	1064517	8409151	trace	8.5x11sheet	603.22			AF							
360	6/5/2011	6391108	J	V	RHMA	1006274	8409151	trace	8.5x11sheet	603.22			AF							
361	6/14/2011	6391108	J	V	RHMA	726459	8409151	trace	8.5x11sheet	603.22			AF							
362	6/14/2011	6391108	J	V	RHMA	724460	8409151	trace	8.5x11sheet	603.22			AF							
363	5/20/2011	6391108	K	V	RHMA	641197	8409151	trace	8.5x11sheet	603.22			AF							
364	6/5/2011	6391108	K	V	RHMA	855331	8409151	trace	8.5x11sheet	603.22			AF							
365	6/14/2011	6391108	K	V	RHMA	677751	8409151	trace	8.5x11sheet	603.22			AF							
366	6/14/2011	6391108	K	V	RHMA	736559	8409151	trace	8.5x11sheet	603.22			AF							
367	6/23/2011	6391108	K	V	RHMA	953868	8409151	trace	8.5x11sheet	603.22			AF							
368	5/20/2011	6391108	L	V	RHMA	735050	8409151	trace	8.5x11sheet	603.22			AF							
369	5/27/2011	6391108	L	V	RHMA	706400	8409151	trace	8.5x11sheet	603.22			AF							
370	6/14/2011	6391108	L	V	PYPU	260796	8409151	trace	8.5x11sheet	603.22			AF							
371	6/23/2011	6391108	L	V	RHMA	785553	8409151	trace	8.5x11sheet	603.22			AF							
372	5/20/2011	6391108	M	V	RHMA	855192	8409151	trace	8.5x11sheet	603.22			AF							
373	5/27/2011	6391108	M	V	RHMA	811460	8409151	trace	8.5x11sheet	603.22			AF							
374	6/14/2011	6391108	M	V	RHMA	792502	8409151	trace	8.5x11sheet	603.22			AF							
375	5/20/2011	6391108	N	V	RHMA	783939	8409151	trace	8.5x11sheet	603.22			AF							
376	5/27/2011	6391108	N	V	RHMA	1399662	8409151	trace	8.5x11sheet	603.22			AF							
377	6/14/2011	6391108	N	V	RHMA	807950	8409151	trace	8.5x11sheet	603.22			AF							
378	5/20/2011	6391108	O	V	BEAL	339072	8409151	trace	8.5x11sheet	603.22			AF							
379	5/27/2011	6391108	O	V	RHMA	921731	8409151	trace	8.5x11sheet	603.22			AF							
380	6/14/2011	6391108	O	V	BEAL	364919	8409151	trace	8.5x11sheet	603.22			AF							
381	5/20/2011	6391108	P	V	RHMA	1213249	8409151	trace	8.5x11sheet	603.22			AF							
382	5/27/2011	6391108	P	V	RHMA	563716	8409151	trace	8.5x11sheet	603.22			AF							
383	6/14/2011	6391108	P	V	ACRU	635373	8409151	trace	8.5x11sheet	603.22			AF							
384	5/20/2011	6391108	Q	V	RHMA	1001958	8409151	trace	8.5x11sheet	603.22			AF							
385	5/27/2011	6391108	Q	V	RHMA	1034629	8409151	trace	8.5x11sheet	603.22			AF							
386	6/14/2011	6391108	Q	V	RHMA	921006	8409151	trace	8.5x11sheet	603.22			AF							
387	5/20/2011	6391108	R	V	RHMA	970924	8409151	trace	8.5x11sheet	603.22			AF							
388	5/27/2011	6391108	R	V	RHMA	722941	8409151	trace	8.5x11sheet	603.22			AF							
389	6/14/2011	6391108	R	V	RHMA	866235	8409151	trace	8.5x11sheet	603.22			AF							
390	5/27/2011	6391138	B	V	ACRU	920789	8409151	trace	8.5x11sheet	603.22			AF							
391	6/2/2010	8204206	3A	V	RHOD	716773	8409151	trace	8.5x11sheet	603.22			AO							
392	6/2/2010	8204206	3a	V	RHOD	722961	8409151	trace	8.5x11sheet	603.22			AF							
393	6/2/2010	8204206	3B	V	RHOD	714876	8409151	trace	8.5x11sheet	603.22			AO							
394	6/2/2010	8204206	3b	V	RHOD	715420	8409151	trace	8.5x11sheet	603.22			AF							
395	6/4/2010	8290339	1a	V	QUMO	948077	8409151	trace	8.5x11sheet	603.22			AF							
396	6/4/2011	8290339	1b	V		628045	8409151	trace	8.5x11sheet	603.22		*no species	AF							
397	6/4/2010	8290339	2a	V	CADE	946302	8409151	trace	8.5x11sheet	603.22			AO							
398	6/4/2010	8290339	2a	V	CADE	975597	8409151	trace	8.5x11sheet	603.22			AF							
399	6/4/2010	8290339	2b	V	FAGR	493108	8409151	trace	8.5x11sheet	603.22			AO							
400	6/4/2010	8290339	2b	V	FAGR	512661	8409151	trace	8.5x11sheet	603.22			AF							
401	6/4/2010	8290339	2b	V	FAGR	513124	8409151	trace	8.5x11sheet	603.22			AF							
402	6/13/2010	8290339	3a	V	BEAL	771056	8409151	trace	8.5x11sheet	603.22			AO							
403	6/13/2010	8290339	3a	V	BEAL	883754	8409151	trace	8.5x11sheet	603.22			AF							
404	6/13/2010	8290339	3b	V	CADE	791046	8409151	trace	8.5x11sheet	603.22			AO							
405	6/13/2010	8290339	3b	V	CADE	931968	8409151	trace	8.5x11sheet	603.22			AF							
406	6/13/2010	8290339	3b	V	CADE	932098	8409151	trace	8.5x11sheet	603.22			AF							
407	6/4/2010	8290339	4a	V	UNID	364009	8409151	trace	8.5x11sheet	603.22			AF							
408		8290339	4a	V	ACPE	838078	8409151	trace	8.5x11sheet	603.22		* no date	AO							
409		8290339	4a	V	CADE	924513	8409151	trace	8.5x11sheet	603.22		no date	AF							
410	6/4/2010	8290339	4b	V	CADE	1014671	8409151	trace	8.5x11sheet	603.22			AF							
411		8290339	4b	V	CADE	1128330	8409151	trace	8.5x11sheet	603.22		* no date	AO							
412		8290339	4b	V	ACPE	1321685	8409151	trace	8.5x11sheet	603.22		no date	AF							
413	5/22/2011	8290339	A	V	COFL	265612	8409151	trace	8.5x11sheet	603.22			AF							
414	5/29/2011	8290339	A	V	TIAM	1317050	8409151	trace	8.5x11sheet	603.22			AF							
415	6/16/2011	8290339	A	V	CADE	1341019	8409151	trace	8.5x11sheet	603.22			AF							
416	6/25/2011	8290339	A	V	COFL	384504	8409151	trace	8.5x11sheet	603.22			AF							
417	5/27/2011	8290339	B	V	HACA	583026	8409151	trace	8.5x11sheet	603.22			AF							
418	5/29/2011	8290339	B	V	HACA	439100	8409151	trace	8.5x11sheet	603.22			AF							
419	6/16/2011	8290339	B	V	HACA	721134	8409151	trace	8.5x11sheet	603.22			AF							
420	6/25/2011	8290339	B	V	HACA	507923	8409151	trace	8.5x11sheet	603.22			AF							
421	5/27/2011	8290339	C	V	ACSA	728617	8409151	trace	8.5x11sheet	603.22			AF							
422	6/16/2011	8290339	C	V	HACA	652052	8409151	trace	8.5x11sheet	603.22			AF							
423	6/25/2011	8290339	C	V	ACSA	583741	8409151	trace	8.5x11sheet	603.22			AF							
424	5/22/2011	8290339	D	V	BEAL	628985	8409151	trace	8.5x11sheet	603.22			AF							
425	5/29/2011	8290339	D	V	BEAL	465386	8409151	trace	8.5x11sheet	603.22			AF							
426	6/25/2011	8290339	D	V	BEAL	594080	8409151	trace	8.5x11sheet	603.22			AF							
427	5/22/2011	8290339	E	V	HACA	394528	8409151	trace	8.5x11sheet	603.22			AF							
428	5/29/2011	8290339	E	V	HACA	499710	8409151	trace	8.5x11sheet	603.22			AF							
429	5/29/2011	8290339	E	V	HACA	298175	8409151	trace	8.5x11sheet	603.22			AF							
430	5/29/2011	8290339	E	V	ACSA	714114	8409151	trace	8.5x11sheet	603.22			AF							
431	6/16/2011	8290339	E	V	BEAL	862587	8409151	trace	8.5x11sheet	603.22			AF							
432	6/16/2011	8290339	E	V	BEAL	407149	8409151	trace	8.5x11sheet	603.22			AF							
433	6/25/2011	8290339	E	V	HACA	634556	8409151	trace	8.5x11sheet	603.22			AF							
434	5/22/2011	8290339	F	V	HACA	543011	8409151	trace	8.5x11sheet	603.22			AF							
435	6/16/2011	8290339	F	V	HACA	553438	8409151	trace	8.5x11sheet	603.22			AF							
436	6/25/2011	8290339	F	V	HACA	837691	8409151	trace	8.5x11sheet	603.22			AF							
437	5/22/2011	8290339	G	V		834906	8409151	trace	8.5x11sheet	603.22		vegr	AF							
438	5/29/2011	8290339	G	V	ACPE	1280627	8409151	trace	8.5x11sheet	603.22			AF							
439	6/7/2011	8290339	G	V	ACPE	2760333	8409151	trace	8.5x11sheet	603.22			AF							
440	6/25/2011	8290339	G	V	FAGR	507132	8409151	trace	8.5x11sheet	603.22			AF							
441	5/22/2011	8290339	H	V		1021800	8409151	trace	8.5x11sheet	603.22		vegr	AF							
442	5/29/2011	8290339	H	V	FAGR	437786	8409151	trace	8.5x11sheet	603.22			AF							
443	6/25/2011	8290339	H	V	FAGR	575531	8409151	trace	8.5x11sheet	603.22			AF							
444	5/22/2011	8290339	I	V	ACPE	1292430	8409151	trace	8.5x11sheet	603.22			AF							
445	5/22/2011	8290339	I	V		522333	8409151	trace	8.5x11sheet	603.22		vegr	AF							
446	5/29/2011	8290339	I	V	ACPE	1128420	8409151	trace	8.5x11sheet	603.22			AF							
447	6/25/2011	8290339	I	V	NYSY	491590	8409151	trace	8.5x11sheet	603.22			AF							
448	5/29/2011	8290339	J	V	KALA	285753	8409151	trace	8.5x11sheet	603.22			AF							
449	6/25/2011	8290339	J	V	KALA	345430	8409151	trace	8.5x11sheet	603.22			AF							
450	5/22/2011	8290339	K	V	FAGR	781070	8409151	trace	8.5x11sheet	603.22			AF							
451	5/22/2011	8290339	K	V		1034211	8409151	trace	8.5x11sheet	603.22		vegr	AF							
452	6/7/2011	8290339	K	V	CADE	773483	8409151	trace	8.5x11sheet	603.22			AF							
453	6/25/2011	8290339	K	V	KALA	268842	8409151	trace	8.5x11sheet	603.22			AF							
454	6/25/2011	8290339	L	V	ACRU	720117	8409151	trace	8.5x11sheet	603.22			AF							
455	5/22/2011	8290339	M	V	ACPE	1838096	8409151	trace	8.5x11sheet	603.22			AF							
456	6/16/2011	8290339	M	V	FAGR	589967	8409151	trace	8.5x11sheet	603.22			AF							
457	6/25/2011	8290339	M	V	ACSA	820783	8409151	trace	8.5x11sheet	603.22			AF							
458	5/22/2011	8290339	N	V	ACSA	1121603	8409151	trace	8.5x11sheet	603.22			AF							
459	5/29/2011	8290339	N	V	ACSA	722441	8409151	trace	8.5x11sheet	603.22			AF							
460	6/16/2011	8290339	N	V	ACSA	767029	8409151	trace	8.5x11sheet	603.22			AF							
461	6/25/2011	8290339	N	V	ACSA	533193	8409151	trace	8.5x11sheet	603.22			AF							
462	5/22/2011	8290339	O	V	ACSA	927666	8409151	trace	8.5x11sheet	603.22			AF							
463	5/29/2011	8290339	O	V	ACPE	1684900	8409151	trace	8.5x11sheet	603.22			AF							
464	6/16/2011	8290339	O	V	ACRU	823479	8409151	trace	8.5x11sheet	603.22			AF							
465	6/25/2011	8290339	O	V	ACRU	711679	8409151	trace	8.5x11sheet	603.22			AF							
466	5/22/2011	8290339	P	V	FAGR	552265	8409151	trace	8.5x11sheet	603.22			AF							
467	6/16/2011	8290339	P	V	AEFL	413174	8409151	trace	8.5x11sheet	603.22			AF							
468	5/22/2011	8290339	Q	V	FAGR	492244	8409151	trace	8.5x11sheet	603.22			AF							
469	5/29/2011	8290339	Q	V	KALA	1581385	8409151	trace	8.5x11sheet	603.22			AF							
470	6/16/2011	8290339	Q	V	FAGR	469169	8409151	trace	8.5x11sheet	603.22			AF							
471	6/25/2011	8290339	Q	V	FAGR	916865	8409151	trace	8.5x11sheet	603.22			AF							
472	6/25/2011	8290339	Q	V	FAGR	664043	8409151	trace	8.5x11sheet	603.22			AF							
473	5/29/2011	8290339	R	V	KALA	472907	8409151	trace	8.5x11sheet	603.22			AF							
474	6/16/2011	8290339	R	V	AEFL	709276	8409151	trace	8.5x11sheet	603.22			AF							
475	6/25/2011	8290339	R	V	FAGR	737130	8409151	trace	8.5x11sheet	603.22			AF							
476	5/29/2011	8290341	J	V	ACRU	682661	8409151	trace	8.5x11sheet	603.22			AF							
477	5/29/2011	8290341	K	V	BELE	641237	8409151	trace	8.5x11sheet	603.22			AF							
478	6/6/2010	8290344	1b	V	RHMA	714370	8409151	trace	8.5x11sheet	603.22										
479		8290344	1b	V			8409151	trace	8.5x11sheet	603.22			AF							
480	6/6/2010	8290344	2a	V	ACPE	2413540	8409151	trace	8.5x11sheet	603.22			AF							
481	6/6/2010	8290344	2b	V	FAGR	493582	8409151	trace	8.5x11sheet	603.22			AF							
482	6/6/2010	8290344	3a	V	FAGR	428105	8409151	trace	8.5x11sheet	603.22			AF							
483	6/6/2010	8290344	3b	V	FAGR	632984	8409151	trace	8.5x11sheet	603.22			AF							
484	6/6/2010	8290344	4a	V	ACPE	1779881	8409151	trace	8.5x11sheet	603.22										
485	6/6/2010	8290344	4b	V	ACPE	2089439	8409151	trace	8.5x11sheet	603.22			AO							
486	6/6/2010	8290344	4b	V	ACPE	2190216	8409151	trace	8.5x11sheet	603.22			AF							
487	5/22/2011	8290344	A	V	AEFL	634030	8409151	trace	8.5x11sheet	603.22			AF							
488	6/7/2011	8290344	A	V	FAGR	711792	8409151	trace	8.5x11sheet	603.22			AF							
489	6/25/2011	8290344	A	V	RHMA	929621	8409151	trace	8.5x11sheet	603.22			AF							
490	5/22/2011	8290344	B	V	AEFL	438671	8409151	trace	8.5x11sheet	603.22			AF							
491	6/16/2011	8290344	B	V	ACRU	1240568	8409151	trace	8.5x11sheet	603.22			AF							
492	6/25/2011	8290344	B	V	FAGR	445701	8409151	trace	8.5x11sheet	603.22			AF							
493	5/22/2011	8290344	C	V	AEFL	488796	8409151	trace	8.5x11sheet	603.22			AF							
494	6/16/2011	8290344	C	V	ACPE	1832348	8409151	trace	8.5x11sheet	603.22			AF							
495	6/25/2011	8290344	C	V	ACSA	631773	8409151	trace	8.5x11sheet	603.22			AF							
496	5/22/2011	8290344	D	V	AEFL	614771	8409151	trace	8.5x11sheet	603.22			AF							
497	6/16/2011	8290344	D	V	FAGR	442918	8409151	trace	8.5x11sheet	603.22			AF							
498	6/25/2011	8290344	D	V	FAGR	314915	8409151	trace	8.5x11sheet	603.22			AF							
499	5/22/2011	8290344	E	V	ACSA	828755	8409151	trace	8.5x11sheet	603.22			AF							
500	6/16/2011	8290344	E	V	FAGR	545605	8409151	trace	8.5x11sheet	603.22			AF							
501	6/25/2011	8290344	E	V	FAGR	407159	8409151	trace	8.5x11sheet	603.22			AF							
502	5/22/2011	8290344	F	V	FAGR	429271	8409151	trace	8.5x11sheet	603.22			AF							
503	6/16/2011	8290344	F	V	FAGR	641902	8409151	trace	8.5x11sheet	603.22			AF							
504	5/22/2011	8290344	G	V	AEFL	529609	8409151	trace	8.5x11sheet	603.22			AF							
505	6/16/2011	8290344	G	V	RHMA	1100663	8409151	trace	8.5x11sheet	603.22			AF							
506	6/25/2011	8290344	G	V	ACSA	636370	8409151	trace	8.5x11sheet	603.22			AF							
507	5/22/2011	8290344	H	V	ACSA	534784	8409151	trace	8.5x11sheet	603.22			AF							
508	6/16/2011	8290344	H	V	FAGR	826030	8409151	trace	8.5x11sheet	603.22			AF							
509	6/25/2011	8290344	H	V	FAGR	427456	8409151	trace	8.5x11sheet	603.22			AF							
510	5/22/2011	8290344	I	V	FAGR	357713	8409151	trace	8.5x11sheet	603.22			AF							
511	5/22/2011	8290344	I	V	AEFL	967756	8409151	trace	8.5x11sheet	603.22			AF							
512	6/7/2011	8290344	I	V	ACSA	803164	8409151	trace	8.5x11sheet	603.22			AF							
513	6/16/2011	8290344	I	V	ACRU	881517	8409151	trace	8.5x11sheet	603.22			AF							
514	6/7/2011	8290344	J	V	FAGR	612777	8409151	trace	8.5x11sheet	603.22			AF							
515	6/25/2011	8290344	J	V	HACA	244121	8409151	trace	8.5x11sheet	603.22			AF							
516	5/22/2011	8290344	K	V		373622	8409151	trace	8.5x11sheet	603.22			AF							
517	6/16/2011	8290344	K	V	KALA	227162	8409151	trace	8.5x11sheet	603.22			AF							
518	6/16/2011	8290344	K	V	FAGR	497666	8409151	trace	8.5x11sheet	603.22			AF							
519	6/25/2011	8290344	K	V	ACPE	2555446	8409151	trace	8.5x11sheet	603.22			AF							
520	5/22/2011	8290344	L	V	FAGR	675239	8409151	trace	8.5x11sheet	603.22			AF							
521	6/7/2011	8290344	L	V	FAGR	562276	8409151	trace	8.5x11sheet	603.22			AF							
522	6/16/2011	8290344	L	V	FAGR	740496	8409151	trace	8.5x11sheet	603.22			AF							
523	6/25/2011	8290344	L	V	FAGR	423818	8409151	trace	8.5x11sheet	603.22			AF							
524	6/16/2011	8290344	M	V	RHMA	538159	8409151	trace	8.5x11sheet	603.22			AF							
525	6/25/2011	8290344	M	V	RHMA	786821	8409151	trace	8.5x11sheet	603.22			AF							
526	5/22/2011	8290344	N	V	ULRU	768480	8409151	trace	8.5x11sheet	603.22			AF							
527	6/16/2011	8290344	N	V	KALA	239067	8409151	trace	8.5x11sheet	603.22			AF							
528	6/25/2011	8290344	N	V	KALA	283561	8409151	trace	8.5x11sheet	603.22			AF							
529	6/16/2011	8290344	O	V	ACPE	621064	8409151	trace	8.5x11sheet	603.22			AF							
530	6/25/2011	8290344	O	V	KALA	271501	8409151	trace	8.5x11sheet	603.22			AF							
531	5/22/2011	8290344	P	V	FAGR	630306	8409151	trace	8.5x11sheet	603.22			AF							
532	6/16/2011	8290344	P	V	KALA	266156	8409151	trace	8.5x11sheet	603.22			AF							
533	6/25/2011	8290344	P	V	KALA	267953	8409151	trace	8.5x11sheet	603.22			AF							
534	5/22/2011	8290344	Q	V	ACPE	1833374	8409151	trace	8.5x11sheet	603.22			AF							
535	6/16/2011	8290344	Q	V	KALA	221243	8409151	trace	8.5x11sheet	603.22			AF							
536	6/25/2011	8290344	Q	V	KALA	239591	8409151	trace	8.5x11sheet	603.22			AF							
537	6/16/2011	8290344	R	V	ACPE	1973013	8409151	trace	8.5x11sheet	603.22			AF							
538	6/25/2011	8290344	R	V	KALA	375987	8409151	trace	8.5x11sheet	603.22			AF							
539	5/22/2011	8290344		V	HACA	467426	8409151	trace	8.5x11sheet	603.22	999	*station letter unclear	AO							
